id,AnnotaId,verb1_id,verb1,verb2_id,verb2,verb3_id,verb3,verb4_id,verb4,adj1_id,adj1,adj2_id,adj2,adj3_id,adj3,adj4_id,adj4,FileName,Sentiment
24480,338,SID-02277663-V,mug,NULL,NULL,SID-01984119-V,fall,NULL,NULL,SID-01143279-A,sudden,NULL,NULL,NULL,NULL,NULL,NULL,1380535063010.gif,+
24481,339,SID-01086103-V,run,NULL,NULL,NULL,NULL,NULL,NULL,SID-00981818-A,fast,NULL,NULL,NULL,NULL,NULL,NULL,1380535201611.gif,+
24482,341,SID-02128653-V,watch,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01452593-A,loud,NULL,NULL,1380535745129.gif,+
24483,343,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,1380548219933.gif,+
24484,346,SID-01049606-V,carry,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1380548919852.gif,0
24485,347,SID-01067512-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-01143279-A,sudden,NULL,NULL,NULL,NULL,NULL,NULL,1380554071783.gif,+
24486,350,SID-02701445-V,sleep,SID-00020133-V,wake,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1380555637976.gif,0
24487,351,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1380560387019.gif,+
24488,356,SID-00066685-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1380595434281.gif,-
24489,357,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1380595439442.gif,+
24490,361,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1380608989185.gif,+
24491,362,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,SID-00079629-A,scared,NULL,NULL,NULL,NULL,1380609592052.gif,-
24492,363,SID-02701445-V,sleep,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1380610078263.gif,+
24493,364,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-02545023-A,funny,NULL,NULL,NULL,NULL,NULL,NULL,1380610142473.gif,+
24494,371,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,SID-02545023-A,funny,NULL,NULL,1380630240667.gif,+
24495,372,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,SID-02545023-A,funny,NULL,NULL,NULL,NULL,1380630243952.gif,+
24496,374,SID-00860292-V,applaud,SID-00028565-V,smile,NULL,NULL,NULL,NULL,SID-01598319-A,normal,NULL,NULL,NULL,NULL,NULL,NULL,1380632450264.gif,+
24497,380,SID-00897125-V,greet,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1380640049567.gif,+
24498,381,SID-00121506-V,jump,NULL,NULL,NULL,NULL,NULL,NULL,SID-00262792-A,courageous,NULL,NULL,NULL,NULL,NULL,NULL,1380678486054.gif,+
24499,384,SID-02418686-V,play,NULL,NULL,NULL,NULL,NULL,NULL,SID-01459755-A,lovely,NULL,NULL,NULL,NULL,NULL,NULL,1380687082422.gif,+
24500,385,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01459755-A,lovely,SID-01335458-A,smart,NULL,NULL,NULL,NULL,1380687088170.gif,+
24501,386,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-01459755-A,lovely,NULL,NULL,NULL,NULL,NULL,NULL,1380687162403.gif,+
24502,388,SID-00530017-V,escape,SID-00066685-V,cry,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1380695803685.gif,-
24503,389,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1380696117810.gif,+
24504,394,SID-01926311-V,run,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,SID-02545023-A,funny,NULL,NULL,NULL,NULL,NULL,NULL,1380708430039.gif,+
24505,400,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1380742204075.gif,+
24506,404,SID-01166351-V,eat,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1380764408397.gif,+
24507,407,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-02545023-A,funny,NULL,NULL,NULL,NULL,NULL,NULL,1380779055653.gif,+
24508,409,SID-00066685-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1380781698994.gif,-
24509,413,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1380784956862.gif,+
24510,416,SID-01904293-V,swim,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1380788418253.gif,+
24511,418,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1380788799020.gif,+
24512,425,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1380792661111.gif,+
24513,429,SID-00014034-V,shake,NULL,NULL,NULL,NULL,NULL,NULL,SID-01459755-A,lovely,NULL,NULL,NULL,NULL,NULL,NULL,1380795503343.gif,+
24514,428,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,SID-00971660-A,cool,NULL,NULL,NULL,NULL,1380805017335.gif,+
24515,439,SID-00783246-V,seduce,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1380819975548.gif,+
24516,432,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1380851352023.gif,+
24517,441,SID-00066685-V,cry,SID-00909573-V,scold,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1380876973670.gif,0
24518,443,SID-02518839-V,walk,NULL,NULL,NULL,NULL,NULL,NULL,SID-00559690-A,crowded,NULL,NULL,NULL,NULL,NULL,NULL,1380885298867.gif,0
24519,447,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00451510-A,close,SID-02179279-A,sincere,NULL,NULL,NULL,NULL,1380890216466.gif,+
24520,446,SID-01072949-V,play,NULL,NULL,NULL,NULL,NULL,NULL,SID-00919984-A,crazy,NULL,NULL,NULL,NULL,NULL,NULL,1380901954053.gif,0
24521,452,SID-01431723-V,kiss,SID-01431723-V,kiss,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1380915581502.gif,0
24522,453,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-02545023-A,funny,NULL,NULL,NULL,NULL,NULL,NULL,1380921236661.gif,+
24523,455,SID-01431723-V,kiss,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1380921615024.gif,+
24524,460,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1380958116000.gif,+
24525,468,SID-00066685-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1381002302762.gif,-
24526,471,SID-01847845-V,fly,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1381031664433.gif,+
24527,473,SID-01072949-V,play,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1381040440866.gif,+
24528,481,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,SID-00113818-A,angry,NULL,NULL,NULL,NULL,1381062727945.gif,-
24529,482,SID-01067816-V,sing,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1381066312384.gif,0
24530,483,SID-01725051-V,play,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1381066315783.gif,0
24531,484,SID-01067816-V,sing,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,SID-01361863-A,sad,NULL,NULL,1381066316821.gif,-
24532,485,SID-00898434-V,nod,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1381068542752.gif,+
24533,486,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1381068544464.gif,+
24534,487,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1381068544614.gif,+
24535,488,SID-01067816-V,sing,SID-01894649-V,dance,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1381068837150.gif,0
24536,490,SID-00066685-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1381069441194.gif,-
24537,493,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1381082907244.gif,+
24538,495,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1381083152285.gif,+
24539,496,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1381083279348.gif,+
24540,501,SID-00334803-V,run,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1381096093843.gif,0
24541,503,SID-01904930-V,walk,SID-01729431-V,sing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381106680032.gif,0
24542,506,SID-02124748-V,smell,SID-01168468-V,eat,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381117125589.gif,0
24543,507,SID-01651972-V,lay,NULL,NULL,NULL,NULL,NULL,NULL,SID-01459755-A,lovely,NULL,NULL,NULL,NULL,NULL,NULL,1381117130033.gif,+
24544,510,SID-00322847-V,cook,NULL,NULL,NULL,NULL,NULL,NULL,SID-00251809-A,timid,NULL,NULL,NULL,NULL,NULL,NULL,1381125581669.gif,+
24545,511,SID-01826378-V,desire,NULL,NULL,NULL,NULL,NULL,NULL,SID-02131072-A,sexy,NULL,NULL,NULL,NULL,NULL,NULL,1381125847109.gif,+
24546,514,SID-01168468-V,eat,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381139318657.gif,+
24547,516,SID-01041415-V,wave,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1381140786293.gif,+
24548,518,SID-01431723-V,kiss,SID-01431723-V,kiss,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381141883313.gif,+
24549,519,SID-02099075-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-02545023-A,funny,NULL,NULL,NULL,NULL,NULL,NULL,1381154004794.gif,+
24550,521,SID-01729431-V,sing,SID-02099075-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381155045121.gif,+
24551,522,SID-01431723-V,kiss,NULL,NULL,NULL,NULL,NULL,NULL,SID-02357479-A,surprised,NULL,NULL,NULL,NULL,NULL,NULL,1381165459094.gif,+
24552,525,SID-00031820-V,laugh,SID-00636279-V,answer,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381167566083.gif,+
24553,524,SID-01214265-V,take,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1381167570520.gif,0
24554,526,SID-00014549-V,move,SID-01067816-V,sing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381167741288.gif,0
24555,527,SID-01957529-V,sit,SID-00963570-V,talk,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381173035286.gif,+
24556,528,SID-01392237-V,wipe,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1381173185367.gif,0
24557,529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00798103-A,wet,SID-01191780-A,big,NULL,NULL,NULL,NULL,1381175359897.gif,-
24558,531,SID-01780202-V,fear,SID-00066685-V,cry,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1381204067604.gif,+
24559,532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01598319-A,normal,SID-00113818-A,angry,NULL,NULL,NULL,NULL,1381204310360.gif,-
24560,534,SID-02701445-V,sleep,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1381204467495.gif,+
24561,540,SID-00028565-V,smile,NULL,NULL,SID-00028565-V,smile,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,SID-00971660-A,cool,NULL,NULL,1381217711482.gif,+
24562,541,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1381217856527.gif,0
24563,542,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1381220819392.gif,0
24564,547,SID-00028565-V,smile,SID-01067816-V,sing,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1381252992591.gif,+
24565,549,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-01598319-A,normal,NULL,NULL,NULL,NULL,NULL,NULL,1381255389281.gif,+
24566,551,SID-01729431-V,sing,SID-02099075-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381257310454.gif,0
24567,552,SID-01431723-V,kiss,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1381259856049.gif,+
24568,554,SID-02099075-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1381272575905.gif,+
24569,557,SID-01867697-V,somersault,SID-01882170-V,walk,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381300052869.gif,+
24570,560,SID-02099075-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1381323787761.gif,+
24571,561,SID-00830761-V,talk,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381342719921.gif,0
24572,562,SID-00989201-V,speak,NULL,NULL,NULL,NULL,NULL,NULL,SID-00338817-A,confident,NULL,NULL,NULL,NULL,NULL,NULL,1381342816038.gif,+
24573,564,SID-02099075-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-01459755-A,lovely,NULL,NULL,NULL,NULL,NULL,NULL,1381353229893.gif,+
24574,7192,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1381363780185.gif,+
24575,567,SID-02404224-V,remove,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1381365908391.gif,0
24576,568,SID-01731031-V,sing,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1381365910470.gif,+
24577,571,SID-01205696-V,touch,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1381370058819.gif,+
24578,572,SID-02090990-V,slide,SID-00219963-V,unlock,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381370062038.gif,0
24579,573,SID-00858568-V,cheer,NULL,NULL,NULL,NULL,NULL,NULL,SID-01931926-A,waiting,NULL,NULL,NULL,NULL,NULL,NULL,1381370074593.gif,0
24580,574,SID-01729431-V,sing,NULL,NULL,NULL,NULL,NULL,NULL,SID-00283703-A,dull,NULL,NULL,NULL,NULL,NULL,NULL,1381374272768.gif,0
24581,575,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-02545023-A,funny,SID-00167278-A,cute,NULL,NULL,NULL,NULL,1381376332726.gif,+
24582,576,SID-01777210-V,like,SID-01166351-V,eat,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381378452970.gif,+
24583,578,SID-02040273-V,bow,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1381378566774.gif,+
24584,579,SID-00066685-V,cry,SID-01926311-V,run,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381380541989.gif,+
24585,580,SID-00880658-V,stroke,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1381380575965.gif,+
24586,581,SID-00545292-V,fly,SID-01086103-V,run,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381380644361.gif,+
24587,583,SID-01396524-V,hug,SID-01170983-V,lick,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381380659778.gif,+
24588,584,SID-01077887-V,open,SID-00121506-V,jump,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381380694038.gif,0
24589,585,SID-01894649-V,dance,SID-01152396-V,hit,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381382771624.gif,0
24590,586,SID-00124442-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-00283703-A,dull,NULL,NULL,NULL,NULL,NULL,NULL,1381382773831.gif,0
24591,587,SID-00124442-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-00283703-A,dull,NULL,NULL,NULL,NULL,NULL,NULL,1381382800154.gif,0
24592,588,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00393105-A,white,NULL,NULL,NULL,NULL,NULL,NULL,1381382809662.gif,0
24593,589,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00283703-A,dull,NULL,NULL,NULL,NULL,NULL,NULL,1381382831317.gif,0
24594,592,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1381383529648.gif,0
24595,593,SID-01448100-V,pull,NULL,NULL,NULL,NULL,NULL,NULL,SID-00283703-A,dull,NULL,NULL,NULL,NULL,NULL,NULL,1381384952334.gif,0
24596,594,SID-01077887-V,open,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381386977207.gif,0
24597,596,SID-01448100-V,pull,SID-00872747-V,wake,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381389073815.gif,0
24598,597,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00283703-A,dull,NULL,NULL,NULL,NULL,NULL,NULL,1381389105669.gif,0
24599,598,SID-01448100-V,pull,SID-00626428-V,read,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381389106953.gif,0
24600,599,SID-01904293-V,swim,NULL,NULL,NULL,NULL,NULL,NULL,SID-01391351-A,small,NULL,NULL,NULL,NULL,NULL,NULL,1381389113058.gif,+
24601,600,SID-00028565-V,smile,SID-01077887-V,open,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381391181824.gif,0
24602,601,SID-01152396-V,hit,SID-00014549-V,move,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381391201965.gif,-
24603,602,SID-00028565-V,smile,SID-00007739-V,wink,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381391258005.gif,0
24604,603,SID-00039488-V,wave,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381391258925.gif,0
24605,604,SID-00066685-V,cry,SID-01152396-V,hit,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381393248126.gif,+
24606,605,SID-00039488-V,wave,NULL,NULL,NULL,NULL,NULL,NULL,SID-01361863-A,sad,NULL,NULL,NULL,NULL,NULL,NULL,1381393248614.gif,+
24607,606,SID-00014549-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-01017161-A,fit,NULL,NULL,NULL,NULL,NULL,NULL,1381393249607.gif,+
24608,607,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01143279-A,sudden,SID-02719009-A,static,NULL,NULL,NULL,NULL,1381393249774.gif,+
24609,608,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,SID-01143279-A,sudden,NULL,NULL,NULL,NULL,1381393251061.gif,0
24610,609,SID-02090990-V,slide,NULL,NULL,NULL,NULL,NULL,NULL,SID-00855670-A,little,NULL,NULL,NULL,NULL,NULL,NULL,1381393252709.gif,+
24611,610,SID-00014549-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-01204557-A,high,NULL,NULL,NULL,NULL,NULL,NULL,1381393253250.gif,+
24612,611,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-01586194-A,together,NULL,NULL,NULL,NULL,NULL,NULL,1381393332486.gif,0
24613,612,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00393105-A,white,NULL,NULL,NULL,NULL,NULL,NULL,1381393356143.gif,0
24614,613,SID-02762981-V,flare,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381397461038.gif,0
24615,614,SID-01894649-V,dance,SID-02762981-V,flare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381397463871.gif,0
24616,615,SID-01166351-V,eat,NULL,NULL,NULL,NULL,NULL,NULL,SID-00855670-A,little,NULL,NULL,NULL,NULL,NULL,NULL,1381397471885.gif,+
24617,616,SID-01894649-V,dance,SID-02762806-V,flare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381397550061.gif,-
24618,617,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00393992-A,dull,NULL,NULL,NULL,NULL,NULL,NULL,1381397550295.gif,0
24619,618,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-01204557-A,high,NULL,NULL,NULL,NULL,NULL,NULL,1381399572293.gif,0
24620,619,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00855670-A,little,SID-01069715-A,hard,NULL,NULL,NULL,NULL,1381399632805.gif,+
24621,623,SID-02321757-V,steal,SID-01152396-V,hit,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381403878607.gif,+
24622,624,SID-02723232-V,escape,NULL,NULL,NULL,NULL,NULL,NULL,SID-02719009-A,static,NULL,NULL,NULL,NULL,NULL,NULL,1381403879754.gif,0
24623,625,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,SID-00167278-A,cute,NULL,NULL,NULL,NULL,1381403881833.gif,+
24624,627,SID-00613683-V,leave,SID-00049900-V,undress,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381405913471.gif,0
24625,630,SID-01166351-V,eat,SID-00066685-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381412332026.gif,-
24626,631,SID-00028565-V,smile,SID-00007739-V,wink,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381412361451.gif,0
24627,632,SID-00306017-V,explode,SID-01955984-V,ride,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381413642314.gif,0
24628,633,SID-00007739-V,wink,NULL,NULL,NULL,NULL,NULL,NULL,SID-00855670-A,little,NULL,NULL,NULL,NULL,NULL,NULL,1381414315750.gif,+
24629,635,SID-00897125-V,greet,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1381416463099.gif,+
24630,636,SID-00028565-V,smile,SID-00016702-V,nod,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381424866042.gif,0
24631,638,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-01453084-A,big,NULL,NULL,NULL,NULL,NULL,NULL,1381427018987.gif,0
24632,640,SID-01444563-V,spit,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1381429133727.gif,+
24633,642,SID-02701445-V,sleep,SID-02701445-V,sleep,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381433299692.gif,+
24634,644,SID-00461493-V,still,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381437515762.gif,0
24635,647,SID-00005815-V,cough,NULL,NULL,NULL,NULL,NULL,NULL,SID-01276872-A,big,NULL,NULL,NULL,NULL,NULL,NULL,1381445895130.gif,0
